Buffer No.,Packet,Start Time (s),End Time (s),ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,IDE
1,23,-0.130710022803953,-0.129572169616775,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,24,-0.129459974839307,-0.128780617639162,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,25,-0.120604679089752,-0.119545417900351,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,26,-0.119406855123628,-0.118746441922947,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,27,-0.110500871375507,-0.109362506188343,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,28,-0.109276167410144,-0.108597066209991,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,29,-0.100394759661327,-0.0993354984719265,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,30,-0.0991710796959353,-0.0985104104952615,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,31,-0.0905513039397192,-0.0894134507525411,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,32,-0.0892925519753192,-0.0886134507751667,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,33,-0.0804459602255179,-0.0793866990361171,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,34,-0.0792048722606182,-0.07854471505993,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,35,-0.0703339605115048,-0.0691961073243267,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,36,-0.0689707605500587,-0.0682916593499062,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,37,-0.0602370647970645,-0.0591772916076782,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,38,-0.0589693528329178,-0.0583089396322368,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,39,-0.0503930970754709,-0.0492552438882928,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,40,-0.0491430491108247,-0.0484639479106722,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,41,-0.0402877533612696,-0.0392284921718687,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,42,-0.0390121053973473,-0.0383519481966591,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,43,-0.0301496416479949,-0.0290117884608169,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,44,-0.0289605216816256,-0.0282814204814731,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,45,-0.0200445539337863,-0.0189852927443856,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,46,-0.0187427939706026,-0.0180826367699144,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,47,-0.0102190182116715,-0.00908142102448618,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,48,-0.00883841025071774,-0.00815930905056529,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,49,-3.53384996856221E-05,0.00102392268971517,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,50,0.00122315746472168,0.00188382666539542,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,51,0.00190872544533249,0.00272581064158249,08 A0 60 00,0,0,3,00 03 0C,09 61,0,1,1,1,1
1,52,0.0100684692145592,0.01120657840173,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,53,0.0113622931779673,0.0120413943781198,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,54,0.0201740689287533,0.0212333301181541,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,55,0.0214061968939063,0.0220668660945801,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,56,0.0300172686503686,0.0311548658375539,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,57,0.0313456526127993,0.0320250098129445,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,58,0.0401228683645627,0.0411821295539635,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,59,0.0413465483299547,0.0420072175306284,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,60,0.0502266760788075,0.0513647852659783,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,61,0.0515463560414844,0.0522254572416369,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,62,0.0603322757930016,0.0613915369824024,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,63,0.0615905157574161,0.0622514409580827,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,64,0.0704534915067541,0.0715913446939321,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,65,0.0717296514706618,0.0724087526708143,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,66,0.0802984832283187,0.0813577444177195,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,67,0.0815395711932183,0.0821999843938993,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,68,0.0904022909425635,0.0915398881297488,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,69,0.0916784509064712,0.0923575521066237,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,70,0.100507634656765,0.101566895846166,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,71,0.101800946620187,0.102460847820883,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,72,0.110619634370778,0.111757743557949,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,73,0.112000242331732,0.112679343531884,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,74,0.120534258090373,0.121593775279767,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,75,0.12183627405355,0.122496943254223,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,76,0.130227697816224,0.131315375004821,08 80 A0 00,0,0,6,0C 01 00 00 00 00,18 36,0,1,1,1,1
1,77,0.131340529784751,0.132478638971922,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,78,0.132504049751844,0.133746350936068,08 60 60 00,0,0,8,0C 01 00 00 00 00 00 00,7D 91,0,1,1,1,1
1,79,0.133771761715991,0.134450606916151,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,80,0.140777713517849,0.14183697470725,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,81,0.142010097482995,0.142670766683669,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,82,0.150621169239457,0.151759022426635,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,83,0.15193214520238,0.152611246402533,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,84,0.160726512953659,0.161786030143052,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,85,0.162132720913888,0.162793134114569,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,86,0.170847984667404,0.171985837854582,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,87,0.172054512633281,0.172733613833433,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,88,0.180953072381612,0.182012589571006,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,89,0.182194160346512,0.182854829547186,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,90,0.19105713609585,0.192194989283028,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,91,0.192437744056804,0.193116845256956,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,92,0.200963055815691,0.202022317005092,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,93,0.202264815778875,0.202925740979542,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,94,0.211066863529936,0.212204972717107,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,95,0.212430063491382,0.213109164691535,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,96,0.22117246324413,0.222231724433531,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,97,0.222500335206576,0.223161004407249,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,98,0.231015918965738,0.232153772152916,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,99,0.232353006927923,0.233032108128075,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,100,0.241121518679932,0.242180779869333,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,101,0.242397166643855,0.243058091844521,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
