Buffer No.,Packet,Start Time (s),End Time (s),ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,IDE
5,28,-0.110733831368918,-0.109674314179525,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,29,-0.109388551406965,-0.108727882206292,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,30,-0.100630023654674,-0.0994919144675027,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,31,-0.0993623116905269,-0.0986832104903744,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,32,-0.0905159759407184,-0.0894564587513248,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,33,-0.0892748879758187,-0.088614218775145,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,34,-0.0804119122264808,-0.0792745710392883,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,35,-0.0790054482662583,-0.0783263470661059,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,36,-0.0702978645125256,-0.0692386033231248,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,37,-0.0690393685481183,-0.0683786993474446,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,38,-0.0604370007914099,-0.0592991476042318,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,39,-0.0591782488270098,-0.0584991476268574,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,40,-0.0503316570772085,-0.0492723958878077,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,41,-0.0491340891110781,-0.0484734199104043,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,42,-0.0402191453632099,-0.0390815481760246,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,43,-0.0389952093978252,-0.0383161081976727,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,44,-0.0301140576490013,-0.0290547964596005,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,45,-0.0288906336836021,-0.0282299644829284,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,46,-0.0200015459350027,-0.0188642047478102,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,47,-0.0186734179725647,-0.0179943167724123,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,48,-0.0101565542134381,-0.00909729302403729,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,49,-0.00887220224976204,-0.0082115330490883,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,50,-4.40424994394562E-05,0.0010938106877386,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,51,0.00131045346225278,0.00198955466240523,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,52,0.0100700052145157,0.0111295224039093,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,53,0.0113891731772071,0.0120498423778809,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,54,0.0201912209282682,0.0213288181154535,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,55,0.0215109008909451,0.0221900020910975,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,56,0.0300451726495794,0.0311044338389802,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,57,0.0313034126139939,0.0319640818146677,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,58,0.0401661323633391,0.0413042415505099,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,59,0.0414773643262549,0.0421564655264074,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,60,0.0502804360772871,0.0513396972666879,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,61,0.0515386760417016,0.0521993452423754,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,62,0.0603842437915318,0.0615220969787099,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,63,0.0616604037554396,0.062339504955592,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,64,0.0702118275135888,0.0712710887029896,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,65,0.0715048834770187,0.0721655526776924,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,66,0.0803417472270951,0.0814796004142732,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,67,0.0816440191902643,0.0823231203904168,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,68,0.0904557949410503,0.0915150561304511,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,69,0.0917401469047263,0.0924008161054001,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,70,0.100559602655295,0.10169719984248,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,71,0.101766130621172,0.102445231821325,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,72,0.110673394369257,0.111732655558658,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,73,0.111905522334411,0.112566191535084,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,74,0.120525298090627,0.121662895277812,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,75,0.121714418056996,0.122393775257141,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,76,0.130630641804828,0.131689902994229,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,77,0.131966961767034,0.132627118967722,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,78,0.140759793518356,0.141897390705541,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,79,0.14197528148398,0.142654126684139,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,80,0.150890993231826,0.151950254421227,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,81,0.152201457194764,0.152861358395459,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,82,0.161020144945354,0.162158254132525,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,83,0.162322416908523,0.163001518108676,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,84,0.170873840666673,0.171933869856052,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,85,0.172115440631558,0.172776365832224,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,86,0.180978160380903,0.182115757568088,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,87,0.182271728344318,0.182950829544471,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,88,0.191092208094858,0.192151469284259,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,89,0.192342000059512,0.193002669260185,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,90,0.201204719808857,0.202342316996042,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,91,0.202454767773503,0.203133868973655,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,92,0.211049711530421,0.212109484719808,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,93,0.212403951492121,0.213064620692794,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,94,0.221162735244405,0.222300076431598,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,95,0.222456303207821,0.223135404407973,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,96,0.231276782958361,0.232336044147761,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,97,0.232474350924491,0.233135020125165,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,98,0.241397998672113,0.242535339859306,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,99,0.24271767863479,0.243396779834942,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,1,-0.249968899431082,-0.249550868138065,0 4A,0,0,0,,00 09,1,0,1,0,0
4,2,-0.241235203678087,-0.240175942488687,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,3,-0.239846659717358,-0.239185990516684,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,4,-0.231131395963843,-0.229993798776657,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,5,-0.229872643999443,-0.22919354279929,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,6,-0.221017348249887,-0.219958087060487,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,7,-0.219776516284981,-0.219115847084307,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,8,-0.211173892528279,-0.210036551341087,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,9,-0.209923844563633,-0.209244743363481,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,10,-0.201060100814317,-0.200000839624916,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,11,-0.199714820852364,-0.19905415165169,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,12,-0.190956293100072,-0.189818695912887,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,13,-0.189566981139365,-0.188887879939212,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,14,-0.180841989386124,-0.179782216196738,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,15,-0.179531013423201,-0.178870344222527,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,16,-0.171015173664046,-0.169877320476868,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,17,-0.169739013700138,-0.169059912499985,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,18,-0.160857861951314,-0.159798600761913,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,19,-0.159469317990585,-0.158808648789911,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,20,-0.150754054237069,-0.149615945049898,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,21,-0.149555974270953,-0.148877129070794,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,22,-0.140640262523107,-0.139581001333706,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,23,-0.139390470558453,-0.13872980135778,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,24,-0.130536454808862,-0.129398857621677,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,25,-0.129242886845446,-0.128563785645294,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,26,-0.120682759087543,-0.119623497898143,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,27,-0.119476487121659,-0.118815817920985,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,28,-0.110578951373299,-0.109441610186106,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,29,-0.109259271410622,-0.108580170210469,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,30,-0.100464903659343,-0.0994051304699571,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,31,-0.0991887436954357,-0.098528074494762,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,32,-0.0903605839451131,-0.0892224747579423,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,33,-0.0890757199814516,-0.0883966187812991,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,34,-0.0805068882237947,-0.0794476270343939,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,35,-0.0792312402598725,-0.0785705710591987,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,36,-0.0703856725100422,-0.0692478193228642,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,37,-0.0691095125461345,-0.068430411345982,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,38,-0.0602716247960871,-0.0592123636066862,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,39,-0.0589785688326572,-0.0583184116319689,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,40,-0.0582932568520391,-0.0574764276557819,08 A0 60 00,0,0,3,00 03 0C,09 61,0,1,1,1,1
4,41,-0.0503331930771651,-0.0491958518899726,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,42,-0.0490570331132574,-0.0483779319131049,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,43,-0.0402278493629638,-0.0391685881735629,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,44,-0.0390389853965871,-0.0383783161959134,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,45,-0.0301066336492113,-0.0289692924620188,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,46,-0.0288739936840727,-0.0281951484839131,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,47,-0.0199930979352416,-0.0189338367458408,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,48,-0.0187955299691112,-0.0181348607684374,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,49,-0.00988058622124299,-0.00874247703407217,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,50,-0.00855220225881226,-0.00787310105865981,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,51,-3.53384996856221E-05,0.00102392268971517,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,52,0.00125771746374426,0.001918386664418,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,53,0.0100684692145592,0.0112063224017372,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,54,0.0112837011801901,0.0119628023803425,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,55,0.0201825169285144,0.0212417781179151,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,56,0.0214927248914591,0.0221533940921329,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,57,0.0303034766422741,0.0314415858294449,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,58,0.0315450766071592,0.0322241778073117,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,59,0.0401484683638387,0.0412077295532395,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,60,0.0413982603284921,0.0420589295291659,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,61,0.0502609800778373,0.0513990892650081,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,62,0.0516677000380525,0.052346801238205,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,63,0.0603665797920314,0.0614258409814322,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,64,0.0616337797561926,0.0622944489568663,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,65,0.07047909150603,0.0716172006932009,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,66,0.07185099546723,0.0725300966673824,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,67,0.0805846912202242,0.081643952409625,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,68,0.0818690431839002,0.0825299683845667,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,69,0.090436850941586,0.0915747041287641,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,70,0.0918000509030321,0.0924791521031846,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,71,0.10054245065578,0.101601711845181,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,72,0.101757426621418,0.102418095822092,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,73,0.110663666369533,0.111801007556725,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,74,0.111913714334179,0.112592815534331,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,75,0.120777714083488,0.121836975272889,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,76,0.12200139404888,0.122662063249554,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,77,0.130638577804604,0.131775918991796,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,78,0.131975409766795,0.132654510966948,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,79,0.140752625518559,0.141811886707959,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,80,0.142063089481496,0.14272375868217,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,81,0.150856433232804,0.151994542419974,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,82,0.152246257193497,0.152925358393649,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,83,0.160971248946737,0.162030510136138,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,84,0.162299120909182,0.162959790109856,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,85,0.171075056660982,0.17221290984816,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,86,0.172368624624397,0.17304772582455,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,87,0.180920048382546,0.18197956557194,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,88,0.182109168348916,0.182769837549589,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,89,0.191032560096545,0.19217015728373,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,90,0.192317424060207,0.192996525260359,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,91,0.201137903810746,0.20219742100014,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,92,0.202370287775892,0.203030956976566,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,93,0.211250415524745,0.212388524711916,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,94,0.212500719489384,0.213179820689536,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,95,0.221390575237962,0.222449836427362,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,96,0.222614255203354,0.223274924404027,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,97,0.231225326959816,0.232363436146987,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,98,0.232501486923724,0.233180588123876,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,99,0.241356782673279,0.242416043862679,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,100,0.242571758638917,0.243232427839591,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,1,-0.249950979431588,-0.249271878231436,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,2,-0.241416963672947,-0.240357702483546,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,3,-0.24017613170804,-0.239515462507366,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,4,-0.231269891959926,-0.230131782772755,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,5,-0.22997632399651,-0.229296966796365,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,6,-0.221164292245732,-0.220105031056331,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,7,-0.219906052281317,-0.219245383080643,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,8,-0.211051780531733,-0.209913927344555,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,9,-0.20985395656561,-0.209174855365457,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,10,-0.200946948817517,-0.199887687628116,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,11,-0.199662596853841,-0.199001927653167,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,12,-0.191077381096648,-0.18993952790947,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,13,-0.189888261130278,-0.189209159930126,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,14,-0.180972293382439,-0.179913032193038,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,15,-0.179705349418271,-0.179044680217597,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,16,-0.17085978166844,-0.16972167248127,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,17,-0.169627141703302,-0.168948040503149,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,18,-0.160754437954239,-0.159695176764838,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,19,-0.159461381990809,-0.158800712790135,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,20,-0.150928390232139,-0.149790793044953,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,21,-0.149713158266508,-0.149034057066355,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,22,-0.140797190518668,-0.139737929329268,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,23,-0.139504134555239,-0.138843465354565,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,24,-0.130693382804424,-0.129555273617253,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,25,-0.129330182842978,-0.128651081642825,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,26,-0.120579079090476,-0.119519305901089,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,27,-0.119233287128537,-0.118572361927871,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,28,-0.110474759376245,-0.109336650189075,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,29,-0.109146375413815,-0.108467274213662,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,30,-0.100620807654934,-0.0995615464655334,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,31,-0.0994319436885576,-0.0987712744878838,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,32,-0.0904911439414207,-0.0893530347542498,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,33,-0.0892321359770278,-0.0885530347768754,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,34,-0.0803770962274655,-0.0793175790380719,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,35,-0.0790837842640428,-0.0784231150633691,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,36,-0.0702730325132279,-0.0691351793260498,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,37,-0.0689710165500514,-0.0682916593499062,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,38,-0.060445448791171,-0.0593861876017702,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,39,-0.0592391768252867,-0.0585785076246129,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,40,-0.0503155290776647,-0.0491776758904866,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,41,-0.0490219611142493,-0.0483428599140968,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,42,-0.0402014813637095,-0.0391422201743087,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,43,-0.039003913397579,-0.0383432441969053,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,44,-0.0300976736494647,-0.0289598204622867,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,45,-0.0288998496833415,-0.028220748483189,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,46,-0.019984137935495,-0.0189246207461015,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,47,-0.0187256419710877,-0.018064972770414,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,48,-0.010140682213887,-0.00900308502670168,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,49,-0.00891674624850225,-0.0082376450483498,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,50,-3.53384996856221E-05,0.00102392268971517,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,51,0.00117093346619868,0.00183160266687242,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,52,0.0100858772140668,0.0112232184012594,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,53,0.0114662291750278,0.0121453303751803,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,54,0.0202608529262989,0.0213201141156996,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,55,0.0214584208924293,0.0221190900931031,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,56,0.0301043086479069,0.031242161835085,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,57,0.0317977486000132,0.0324768498001656,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,58,0.0402104203620866,0.0412696815514874,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,59,0.0414773643262549,0.0421382895269214,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
